sector_id,area_m2,LST,NDVI,vegetation_cover_pct,vulnerability_index,vulnerability_class,population_density_per_km2,population_density_class,dist_hospital_km,outdoor_exposure,HHSI_season_mean,HHSI_season_max,danger_days
SEC-A34,900.0,37.1,0.4,26.3,0.278,Low,2397.1,Low,0.73,Medium,34.755616438356164,46.22,1
SEC-A35,900.0,37.1,0.43,30.4,0.286,Low,2397.1,Low,0.7,Medium,34.83246575342466,46.32,1
SEC-A36,900.0,36.9,0.38,23.7,0.382,Moderate,8234.0,Medium,0.67,Medium,35.756986301369864,47.55,7
SEC-A37,900.0,36.8,0.39,25.0,0.392,Moderate,8234.0,Medium,0.64,Low,35.853013698630136,47.68,8
SEC-A38,900.0,36.1,0.4,26.3,0.402,Moderate,8234.0,Medium,0.61,Low,35.949315068493156,47.8,9
SEC-A39,900.0,35.9,0.38,23.7,0.414,Moderate,8234.0,Medium,0.58,Low,36.06452054794521,47.96,11
SEC-A40,900.0,35.7,0.34,19.0,0.443,Moderate,9375.8,Medium,0.55,Low,36.34328767123288,48.33,15
SEC-A41,900.0,35.6,0.34,19.0,0.455,Moderate,9375.8,Medium,0.52,Low,36.459315068493154,48.48,16
SEC-A42,900.0,35.9,0.41,27.6,0.468,Moderate,9375.8,Medium,0.49,Low,36.5845205479452,48.65,17
SEC-A43,900.0,36.0,0.55,49.7,0.501,Moderate,10648.5,Medium,0.46,Low,36.90164383561644,49.07,17
SEC-A44,900.0,36.2,0.49,39.5,0.515,Moderate,10648.5,Medium,0.43,Low,37.03671232876712,49.25,18
SEC-A45,900.0,36.4,0.27,12.0,0.527,Moderate,10648.5,Medium,0.4,Low,37.15232876712329,49.4,18
SEC-A46,900.0,36.5,0.27,12.0,0.531,Moderate,10648.5,Medium,0.37,Medium,37.19041095890411,49.46,19
SEC-A47,900.0,36.8,0.27,12.0,0.543,Moderate,11481.1,Medium,0.34,Medium,37.3058904109589,49.61,19
SEC-A48,900.0,37.0,0.32,16.8,0.537,Moderate,11481.1,Medium,0.31,Medium,37.248356164383566,49.53,19
SEC-A49,900.0,36.8,0.35,20.1,0.524,Moderate,11481.1,Medium,0.28,Medium,37.12301369863014,49.37,18
SEC-A50,900.0,37.0,0.42,29.0,0.506,Moderate,11481.1,Medium,0.25,Low,36.949315068493156,49.14,17
SEC-A51,900.0,37.3,0.47,36.3,0.53,Moderate,13101.7,Medium,0.22,Low,37.18068493150685,49.44,19
SEC-A52,900.0,37.4,0.44,31.8,0.536,Moderate,13101.7,Medium,0.19,Medium,37.238082191780826,49.52,19
SEC-A53,900.0,37.6,0.35,20.1,0.542,Moderate,13101.7,Medium,0.16,High,37.296301369863016,49.6,19
SEC-A54,900.0,37.6,0.31,15.8,0.535,Moderate,12173.0,Medium,0.13,High,37.22876712328767,49.51,19
SEC-A55,900.0,37.6,0.34,19.0,0.541,Moderate,12173.0,Medium,0.1,High,37.28698630136986,49.58,19
SEC-A56,900.0,37.8,0.33,17.9,0.548,Moderate,12173.0,Medium,0.07,High,37.354246575342465,49.67,20
SEC-A57,900.0,37.9,0.29,13.8,0.557,Moderate,12173.0,Medium,0.05,High,37.441095890410956,49.79,20
SEC-A58,900.0,37.9,0.32,16.8,0.51,Moderate,8462.7,Medium,0.03,High,36.9886301369863,49.19,17
SEC-A59,900.0,37.9,0.33,17.9,0.514,Moderate,8462.7,Medium,0.02,High,37.026849315068496,49.24,18
SEC-A60,900.0,37.7,0.35,20.1,0.504,Moderate,8462.7,Medium,0.03,High,36.93041095890411,49.11,17
SEC-A61,900.0,37.6,0.31,15.8,0.569,Moderate,13551.6,Medium,0.06,High,37.556575342465756,49.94,20
SEC-A62,900.0,37.4,0.35,20.1,0.56,Moderate,13551.6,Medium,0.08,Medium,37.46945205479452,49.83,20
SEC-A63,900.0,37.3,0.33,17.9,0.554,Moderate,13551.6,Medium,0.11,Medium,37.412328767123284,49.75,20
SEC-A64,900.0,37.2,0.34,19.0,0.547,Moderate,13551.6,Medium,0.14,Medium,37.34479452054794,49.66,20
SEC-A65,900.0,37.1,0.29,13.8,0.481,Moderate,9524.6,Medium,0.17,Medium,36.70945205479452,48.82,17
SEC-A66,900.0,37.0,0.36,21.3,0.475,Moderate,9524.6,Medium,0.2,Medium,36.65164383561644,48.74,17
SEC-A67,900.0,37.0,0.38,23.7,0.47,Moderate,9524.6,Medium,0.23,Medium,36.60356164383562,48.68,17
SEC-A68,900.0,37.0,0.38,23.7,0.465,Moderate,9524.6,Medium,0.26,Medium,36.55561643835616,48.61,17
SEC-A69,900.0,37.0,0.38,23.7,0.471,Moderate,10321.9,Medium,0.29,Medium,36.61287671232876,48.69,17
SEC-A70,900.0,37.0,0.31,15.8,0.466,Moderate,10321.9,Medium,0.32,Medium,36.565616438356166,48.62,17
SEC-B01,900.0,38.0,0.3,14.8,0.232,Low,676.1,Low,1.72,High,34.31301369863014,45.63,0
SEC-B02,900.0,37.9,0.27,12.0,0.236,Low,676.1,Low,1.69,High,34.35164383561644,45.68,0
SEC-B03,900.0,37.0,0.37,22.5,0.239,Low,676.1,Low,1.66,Medium,34.38041095890411,45.72,0
SEC-B04,900.0,36.9,0.44,31.8,0.242,Low,603.0,Low,1.63,Low,34.409041095890416,45.76,0
SEC-B05,900.0,36.9,0.41,27.6,0.245,Low,603.0,Low,1.6,Low,34.43808219178082,45.8,0
SEC-B06,900.0,37.0,0.43,30.4,0.249,Low,603.0,Low,1.57,Low,34.47657534246575,45.85,0
SEC-B07,900.0,37.5,0.31,15.8,0.262,Low,1179.9,Low,1.54,High,34.60246575342466,46.01,1
SEC-B08,900.0,37.5,0.32,16.8,0.266,Low,1179.9,Low,1.51,High,34.64013698630137,46.06,1
SEC-B09,900.0,37.4,0.3,14.8,0.27,Low,1179.9,Low,1.48,High,34.67917808219178,46.12,1
SEC-B10,900.0,37.5,0.26,11.1,0.274,Low,1179.9,Low,1.45,High,34.71739726027397,46.17,1
SEC-B11,900.0,37.6,0.29,13.8,0.277,Low,1117.2,Low,1.42,High,34.74630136986301,46.21,1
SEC-B12,900.0,37.8,0.27,12.0,0.28,Low,1117.2,Low,1.39,High,34.77479452054794,46.24,1
SEC-B13,900.0,37.9,0.26,11.1,0.283,Low,1117.2,Low,1.36,High,34.80328767123287,46.28,1
SEC-B14,900.0,38.1,0.28,12.9,0.281,Low,805.6,Low,1.33,High,34.784383561643835,46.26,1
SEC-B15,900.0,38.2,0.29,13.8,0.283,Low,805.6,Low,1.3,High,34.80328767123287,46.28,1
SEC-B16,900.0,38.3,0.28,12.9,0.284,Low,805.6,Low,1.27,High,34.81315068493151,46.29,1
SEC-B17,900.0,38.4,0.29,13.8,0.285,Low,805.6,Low,1.24,High,34.82273972602739,46.31,1
SEC-B18,900.0,38.5,0.35,20.1,0.281,Low,555.6,Low,1.21,High,34.784383561643835,46.26,1
SEC-B19,900.0,38.5,0.47,36.3,0.28,Low,555.6,Low,1.18,High,34.77479452054794,46.24,1
SEC-B20,900.0,38.4,0.42,29.0,0.278,Low,555.6,Low,1.15,High,34.755616438356164,46.22,1
SEC-B21,900.0,38.3,0.45,33.3,0.275,Low,555.6,Low,1.12,High,34.72671232876713,46.18,1
SEC-B22,900.0,38.3,0.42,29.0,0.268,Low,328.5,Low,1.09,High,34.65986301369863,46.09,1
SEC-B23,900.0,38.2,0.28,12.9,0.264,Low,328.5,Low,1.06,High,34.62109589041096,46.04,1
SEC-B24,900.0,38.2,0.36,21.3,0.259,Low,328.5,Low,1.03,High,34.57260273972603,45.97,0
SEC-B25,900.0,38.0,0.29,13.8,0.431,Moderate,12067.0,Medium,1.0,High,36.22835616438356,48.18,14
SEC-B26,900.0,37.5,0.28,12.9,0.426,Moderate,12067.0,Medium,0.97,High,36.18027397260274,48.11,12
SEC-B27,900.0,37.1,0.24,9.5,0.42,Moderate,12067.0,Medium,0.94,High,36.122465753424656,48.04,12
SEC-B28,900.0,36.8,0.28,12.9,0.414,Moderate,12067.0,Medium,0.91,Medium,36.06452054794521,47.96,11
SEC-B29,900.0,36.5,0.32,16.8,0.381,Moderate,10305.1,Medium,0.88,Low,35.74712328767123,47.54,7
SEC-B30,900.0,36.6,0.54,47.9,0.377,Moderate,10305.1,Medium,0.85,Low,35.70835616438356,47.48,7
SEC-B31,900.0,36.7,0.49,39.5,0.38,Moderate,10305.1,Medium,0.82,Low,35.73794520547945,47.52,7
SEC-B32,900.0,36.7,0.31,15.8,0.384,Moderate,10305.1,Medium,0.79,Medium,35.7758904109589,47.57,7
SEC-B33,900.0,36.8,0.35,20.1,0.271,Low,2397.1,Low,0.76,Medium,34.6886301369863,46.13,1
SEC-B34,900.0,37.0,0.35,20.1,0.278,Low,2397.1,Low,0.73,Medium,34.755616438356164,46.22,1
SEC-B35,900.0,37.0,0.41,27.6,0.286,Low,2397.1,Low,0.7,Medium,34.83246575342466,46.32,1
SEC-B36,900.0,36.9,0.53,46.2,0.383,Moderate,8234.0,Medium,0.67,Low,35.76671232876712,47.56,7
SEC-B37,900.0,36.8,0.53,46.2,0.392,Moderate,8234.0,Medium,0.64,Low,35.853013698630136,47.68,8
SEC-B38,900.0,36.0,0.49,39.5,0.404,Moderate,8234.0,Medium,0.61,Low,35.96821917808219,47.83,9
SEC-B39,900.0,35.8,0.35,20.1,0.416,Moderate,8234.0,Medium,0.58,Low,36.08424657534247,47.98,12
SEC-B40,900.0,35.5,0.44,31.8,0.446,Moderate,9375.8,Medium,0.55,Low,36.37287671232876,48.37,15
SEC-B41,900.0,35.3,0.59,57.2,0.46,Moderate,9375.8,Medium,0.52,Low,36.50739726027397,48.55,17
SEC-B42,900.0,35.7,0.64,67.3,0.475,Moderate,9375.8,Medium,0.49,Low,36.65164383561644,48.74,17
SEC-B43,900.0,35.9,0.56,51.5,0.51,Moderate,10648.5,Medium,0.46,Low,36.9886301369863,49.19,17
SEC-B44,900.0,36.1,0.47,36.3,0.527,Moderate,10648.5,Medium,0.43,Low,37.15232876712329,49.4,18
SEC-B45,900.0,36.3,0.36,21.3,0.542,Moderate,10648.5,Medium,0.4,Low,37.296301369863016,49.6,19
SEC-B46,900.0,36.5,0.3,14.8,0.554,Moderate,10648.5,Medium,0.37,Low,37.412328767123284,49.75,20
SEC-B47,900.0,36.7,0.38,23.7,0.568,Moderate,11481.1,Medium,0.34,Low,37.54698630136986,49.93,20
SEC-B48,900.0,36.8,0.49,39.5,0.561,Moderate,11481.1,Medium,0.31,Low,37.47931506849315,49.84,20
SEC-B49,900.0,36.7,0.33,17.9,0.545,Moderate,11481.1,Medium,0.28,Medium,37.3254794520548,49.63,20
SEC-B50,900.0,36.9,0.37,22.5,0.523,Moderate,11481.1,Medium,0.25,Medium,37.11369863013699,49.35,18
SEC-B51,900.0,37.2,0.49,39.5,0.53,Moderate,13101.7,Medium,0.22,Low,37.18068493150685,49.44,19
SEC-B52,900.0,37.3,0.46,34.8,0.536,Moderate,13101.7,Medium,0.19,Medium,37.238082191780826,49.52,19
SEC-B53,900.0,37.5,0.3,14.8,0.541,Moderate,13101.7,Medium,0.16,High,37.28698630136986,49.58,19
SEC-B54,900.0,37.5,0.33,17.9,0.533,Moderate,12173.0,Medium,0.13,High,37.21,49.48,19
SEC-B55,900.0,37.5,0.47,36.3,0.539,Moderate,12173.0,Medium,0.1,Medium,37.267671232876715,49.56,19
SEC-B56,900.0,37.6,0.36,21.3,0.546,Moderate,12173.0,Medium,0.07,High,37.335068493150686,49.65,20
SEC-B57,900.0,37.6,0.27,12.0,0.553,Moderate,12173.0,Medium,0.04,High,37.40246575342466,49.74,20
SEC-B58,900.0,37.7,0.25,10.3,0.509,Moderate,8462.7,Medium,0.01,High,36.97876712328767,49.17,17
SEC-B59,900.0,37.5,0.29,13.8,0.512,Moderate,8462.7,Medium,0.0,High,37.00808219178082,49.21,17
SEC-B60,900.0,37.5,0.39,25.0,0.5,Moderate,8462.7,Medium,0.02,Medium,36.89219178082192,49.06,17
SEC-B61,900.0,37.5,0.31,15.8,0.564,Moderate,13551.6,Medium,0.04,High,37.508630136986305,49.88,20
SEC-B62,900.0,37.4,0.32,16.8,0.556,Moderate,13551.6,Medium,0.07,High,37.431643835616434,49.78,20
SEC-B63,900.0,37.4,0.25,10.3,0.551,Moderate,13551.6,Medium,0.1,High,37.382876712328766,49.71,20
SEC-B64,900.0,37.4,0.27,12.0,0.546,Moderate,13551.6,Medium,0.13,High,37.335068493150686,49.65,20
SEC-B65,900.0,37.2,0.3,14.8,0.48,Moderate,9524.6,Medium,0.16,Medium,36.700136986301374,48.8,17
SEC-B66,900.0,37.0,0.37,22.5,0.474,Moderate,9524.6,Medium,0.19,Medium,36.64205479452055,48.73,17
SEC-B67,900.0,37.0,0.42,29.0,0.469,Moderate,9524.6,Medium,0.22,Low,36.594109589041096,48.66,17
SEC-B68,900.0,37.0,0.41,27.6,0.464,Moderate,9524.6,Medium,0.25,Medium,36.545890410958904,48.6,17
SEC-B69,900.0,37.0,0.38,23.7,0.471,Moderate,10321.9,Medium,0.28,Medium,36.61287671232876,48.69,17
SEC-B70,900.0,37.0,0.32,16.8,0.466,Moderate,10321.9,Medium,0.31,Medium,36.565616438356166,48.62,17
SEC-C01,900.0,37.9,0.26,11.1,0.235,Low,676.1,Low,1.72,High,34.342465753424655,45.67,0
SEC-C02,900.0,37.8,0.29,13.8,0.238,Low,676.1,Low,1.69,High,34.37082191780822,45.71,0
SEC-C03,900.0,36.9,0.42,29.0,0.242,Low,676.1,Low,1.66,Low,34.409041095890416,45.76,0
SEC-C04,900.0,36.9,0.58,55.3,0.245,Low,603.0,Low,1.63,Low,34.43808219178082,45.8,0
SEC-C05,900.0,36.8,0.51,42.8,0.249,Low,603.0,Low,1.6,Low,34.47657534246575,45.85,0
SEC-C06,900.0,37.0,0.5,41.1,0.254,Low,603.0,Low,1.57,Low,34.52479452054794,45.91,0
SEC-C07,900.0,37.2,0.44,31.8,0.267,Low,1179.9,Low,1.54,Medium,34.65,46.08,1
SEC-C08,900.0,37.5,0.27,12.0,0.271,Low,1179.9,Low,1.51,High,34.6886301369863,46.13,1
SEC-C09,900.0,37.5,0.28,12.9,0.276,Low,1179.9,Low,1.48,High,34.736712328767126,46.19,1
SEC-C10,900.0,37.5,0.3,14.8,0.28,Low,1179.9,Low,1.45,High,34.77479452054794,46.24,1
SEC-C11,900.0,37.4,0.37,22.5,0.284,Low,1117.2,Low,1.42,Medium,34.81315068493151,46.29,1
SEC-C12,900.0,37.6,0.3,14.8,0.288,Low,1117.2,Low,1.39,High,34.85205479452055,46.35,1
SEC-C13,900.0,37.6,0.24,9.5,0.291,Low,1117.2,Low,1.36,High,34.88068493150685,46.38,1
SEC-C14,900.0,37.7,0.38,23.7,0.29,Low,805.6,Low,1.33,High,34.8713698630137,46.37,1
SEC-C15,900.0,37.8,0.42,29.0,0.292,Low,805.6,Low,1.3,Medium,34.89041095890411,46.4,1
SEC-C16,900.0,38.0,0.39,25.0,0.294,Low,805.6,Low,1.27,High,34.91,46.42,1
SEC-C17,900.0,38.2,0.38,23.7,0.295,Low,805.6,Low,1.24,High,34.91986301369863,46.44,1
SEC-C18,900.0,38.4,0.39,25.0,0.291,Low,555.6,Low,1.21,High,34.88068493150685,46.38,1
SEC-C19,900.0,38.4,0.48,37.9,0.29,Low,555.6,Low,1.18,Medium,34.8713698630137,46.37,1
SEC-C20,900.0,38.4,0.46,34.8,0.288,Low,555.6,Low,1.15,High,34.85205479452055,46.35,1
SEC-C21,900.0,38.2,0.46,34.8,0.284,Low,555.6,Low,1.12,Medium,34.81315068493151,46.29,1
SEC-C22,900.0,38.2,0.44,31.8,0.277,Low,328.5,Low,1.09,High,34.74630136986301,46.21,1
SEC-C23,900.0,38.2,0.3,14.8,0.272,Low,328.5,Low,1.06,High,34.69794520547945,46.14,1
SEC-C24,900.0,38.2,0.45,33.3,0.267,Low,328.5,Low,1.03,Medium,34.65,46.08,1
SEC-C25,900.0,38.0,0.37,22.5,0.438,Moderate,12067.0,Medium,1.0,High,36.2954794520548,48.27,15
SEC-C26,900.0,37.6,0.34,19.0,0.432,Moderate,12067.0,Medium,0.97,High,36.23794520547945,48.19,14
SEC-C27,900.0,37.2,0.32,16.8,0.425,Moderate,12067.0,Medium,0.94,Medium,36.17082191780822,48.1,12
SEC-C28,900.0,36.9,0.3,14.8,0.418,Moderate,12067.0,Medium,0.91,Medium,36.10356164383562,48.01,12
SEC-C29,900.0,36.6,0.29,13.8,0.385,Moderate,10305.1,Medium,0.88,Medium,35.7858904109589,47.59,7
SEC-C30,900.0,36.6,0.5,41.1,0.378,Moderate,10305.1,Medium,0.85,Low,35.71794520547945,47.5,7
SEC-C31,900.0,36.7,0.49,39.5,0.378,Moderate,10305.1,Medium,0.82,Low,35.71794520547945,47.5,7
SEC-C32,900.0,37.0,0.37,22.5,0.383,Moderate,10305.1,Medium,0.79,Medium,35.76671232876712,47.56,7
SEC-C33,900.0,37.0,0.43,30.4,0.27,Low,2397.1,Low,0.76,Low,34.67917808219178,46.12,1
SEC-C34,900.0,37.0,0.44,31.8,0.277,Low,2397.1,Low,0.73,Low,34.74630136986301,46.21,1
SEC-C35,900.0,37.1,0.59,57.2,0.285,Low,2397.1,Low,0.7,Low,34.82273972602739,46.31,1
SEC-C36,900.0,36.9,0.61,61.2,0.382,Moderate,8234.0,Medium,0.67,Low,35.756986301369864,47.55,7
SEC-C37,900.0,36.8,0.6,59.2,0.392,Moderate,8234.0,Medium,0.64,Low,35.853013698630136,47.68,8
SEC-C38,900.0,35.9,0.52,44.4,0.403,Moderate,8234.0,Medium,0.61,Low,35.95835616438356,47.82,9
SEC-C39,900.0,35.7,0.43,30.4,0.416,Moderate,8234.0,Medium,0.58,Low,36.08424657534247,47.98,12
SEC-C40,900.0,35.4,0.56,51.5,0.448,Moderate,9375.8,Medium,0.55,Low,36.39164383561644,48.39,15
SEC-C41,900.0,35.3,0.59,57.2,0.463,Moderate,9375.8,Medium,0.52,Low,36.53630136986302,48.59,17
SEC-C42,900.0,35.6,0.61,61.2,0.479,Moderate,9375.8,Medium,0.49,Low,36.69041095890411,48.79,17
SEC-C43,900.0,35.8,0.53,46.2,0.517,Moderate,10648.5,Medium,0.46,Low,37.056301369863014,49.28,18
SEC-C44,900.0,36.0,0.39,25.0,0.536,Moderate,10648.5,Medium,0.43,Low,37.238082191780826,49.52,19
SEC-C45,900.0,36.2,0.39,25.0,0.556,Moderate,10648.5,Medium,0.4,Low,37.431643835616434,49.78,20
SEC-C46,900.0,36.5,0.34,19.0,0.574,Moderate,10648.5,Medium,0.37,Low,37.604383561643836,50.01,20
SEC-C47,900.0,36.6,0.38,23.7,0.596,Moderate,11481.1,Medium,0.34,Low,37.8158904109589,50.29,23
SEC-C48,900.0,36.8,0.56,51.5,0.588,Moderate,11481.1,Medium,0.31,Low,37.73890410958904,50.19,22
SEC-C49,900.0,37.0,0.36,21.3,0.567,Moderate,11481.1,Medium,0.28,Medium,37.53739726027397,49.92,20
SEC-C50,900.0,37.1,0.25,10.3,0.54,Moderate,11481.1,Medium,0.25,High,37.27753424657534,49.57,19
SEC-C51,900.0,37.2,0.33,17.9,0.535,Moderate,13101.7,Medium,0.22,Medium,37.22876712328767,49.51,19
SEC-C52,900.0,37.3,0.38,23.7,0.534,Moderate,13101.7,Medium,0.19,Medium,37.21945205479452,49.49,19
SEC-C53,900.0,37.4,0.35,20.1,0.539,Moderate,13101.7,Medium,0.16,Medium,37.267671232876715,49.56,19
SEC-C54,900.0,37.4,0.37,22.5,0.53,Moderate,12173.0,Medium,0.13,Medium,37.18068493150685,49.44,19
SEC-C55,900.0,37.4,0.47,36.3,0.535,Moderate,12173.0,Medium,0.1,Medium,37.22876712328767,49.51,19
SEC-C56,900.0,37.5,0.34,19.0,0.54,Moderate,12173.0,Medium,0.07,High,37.27753424657534,49.57,19
SEC-C57,900.0,37.6,0.25,10.3,0.544,Moderate,12173.0,Medium,0.04,High,37.31575342465754,49.62,20
SEC-C58,900.0,37.4,0.28,12.9,0.49,Moderate,8462.7,Medium,0.01,High,36.79575342465753,48.93,17
SEC-C59,900.0,37.4,0.4,26.3,0.493,Moderate,8462.7,Medium,0.0,Medium,36.82520547945205,48.97,17
SEC-C60,900.0,37.5,0.48,37.9,0.48,Moderate,8462.7,Medium,0.02,Medium,36.700136986301374,48.8,17
SEC-C61,900.0,37.5,0.32,16.8,0.554,Moderate,13551.6,Medium,0.05,High,37.412328767123284,49.75,20
SEC-C62,900.0,37.6,0.29,13.8,0.551,Moderate,13551.6,Medium,0.08,High,37.382876712328766,49.71,20
SEC-C63,900.0,37.6,0.24,9.5,0.547,Moderate,13551.6,Medium,0.11,High,37.34479452054794,49.66,20
SEC-C64,900.0,37.6,0.23,8.7,0.543,Moderate,13551.6,Medium,0.14,High,37.3058904109589,49.61,19
SEC-C65,900.0,37.4,0.3,14.8,0.478,Moderate,9524.6,Medium,0.17,High,36.68082191780822,48.78,17
SEC-C66,900.0,37.1,0.41,27.6,0.473,Moderate,9524.6,Medium,0.2,Medium,36.63232876712328,48.71,17
SEC-C67,900.0,37.1,0.4,26.3,0.468,Moderate,9524.6,Medium,0.23,Medium,36.5845205479452,48.65,17
SEC-C68,900.0,37.1,0.4,26.3,0.463,Moderate,9524.6,Medium,0.26,Medium,36.53630136986302,48.59,17
SEC-C69,900.0,37.1,0.42,29.0,0.47,Moderate,10321.9,Medium,0.29,Medium,36.60356164383562,48.68,17
SEC-C70,900.0,37.1,0.39,25.0,0.465,Moderate,10321.9,Medium,0.32,Medium,36.55561643835616,48.61,17
SEC-D01,900.0,37.9,0.29,13.8,0.237,Low,676.1,Low,1.72,High,34.36150684931507,45.69,0
SEC-D02,900.0,37.8,0.28,12.9,0.241,Low,676.1,Low,1.69,High,34.40013698630137,45.74,0
SEC-D03,900.0,36.9,0.38,23.7,0.251,Low,1023.3,Low,1.66,Medium,34.495479452054795,45.87,0
SEC-D04,900.0,36.9,0.52,44.4,0.249,Low,603.0,Low,1.63,Low,34.47657534246575,45.85,0
SEC-D05,900.0,36.9,0.45,33.3,0.253,Low,603.0,Low,1.6,Low,34.514931506849315,45.9,0
SEC-D06,900.0,37.0,0.47,36.3,0.258,Low,603.0,Low,1.57,Low,34.562739726027395,45.96,0
SEC-D07,900.0,37.3,0.44,31.8,0.272,Low,1179.9,Low,1.54,Medium,34.69794520547945,46.14,1
SEC-D08,900.0,37.6,0.26,11.1,0.277,Low,1179.9,Low,1.51,High,34.74630136986301,46.21,1
SEC-D09,900.0,37.6,0.25,10.3,0.282,Low,1179.9,Low,1.48,High,34.79369863013699,46.27,1
SEC-D10,900.0,37.5,0.35,20.1,0.281,Low,779.9,Low,1.45,High,34.784383561643835,46.26,1
SEC-D11,900.0,37.4,0.56,51.5,0.291,Low,1117.2,Low,1.42,Low,34.88068493150685,46.38,1
SEC-D12,900.0,37.4,0.37,22.5,0.296,Low,1117.2,Low,1.39,Medium,34.92917808219178,46.45,1
SEC-D13,900.0,37.4,0.3,14.8,0.301,Low,1117.2,Low,1.36,High,34.97698630136986,46.51,1
SEC-D14,900.0,37.5,0.55,49.7,0.305,Low,1195.0,Low,1.33,Low,35.0158904109589,46.56,1
SEC-D15,900.0,37.6,0.61,61.2,0.303,Low,805.6,Low,1.3,Low,34.99643835616438,46.54,1
SEC-D16,900.0,37.8,0.56,51.5,0.305,Low,805.6,Low,1.27,Low,35.0158904109589,46.56,1
SEC-D17,900.0,38.0,0.52,44.4,0.305,Low,742.3,Low,1.24,Medium,35.0158904109589,46.56,1
SEC-D18,900.0,38.3,0.4,26.3,0.302,Low,555.6,Low,1.21,High,34.986575342465756,46.52,1
SEC-D19,900.0,38.3,0.37,22.5,0.301,Low,555.6,Low,1.18,High,34.97698630136986,46.51,1
SEC-D20,900.0,38.3,0.35,20.1,0.298,Low,555.6,Low,1.15,High,34.9486301369863,46.47,1
SEC-D21,900.0,38.2,0.36,21.3,0.298,Low,746.8,Low,1.12,High,34.9486301369863,46.47,1
SEC-D22,900.0,38.2,0.39,25.0,0.287,Low,328.5,Low,1.09,High,34.84260273972603,46.33,1
SEC-D23,900.0,38.1,0.4,26.3,0.281,Low,328.5,Low,1.06,High,34.784383561643835,46.26,1
SEC-D24,900.0,38.2,0.51,42.8,0.495,Moderate,14909.9,High,1.03,Medium,36.84438356164383,49.0,17
SEC-D25,900.0,38.0,0.41,27.6,0.488,Moderate,14909.9,High,1.0,High,36.776849315068496,48.91,17
SEC-D26,900.0,37.7,0.37,22.5,0.438,Moderate,12067.0,Medium,0.97,High,36.2954794520548,48.27,15
SEC-D27,900.0,37.2,0.41,27.6,0.431,Moderate,12067.0,Medium,0.94,Medium,36.22835616438356,48.18,14
SEC-D28,900.0,36.9,0.4,26.3,0.266,Low,1665.8,Low,0.91,Low,34.64013698630137,46.06,1
SEC-D29,900.0,36.6,0.38,23.7,0.389,Moderate,10305.1,Medium,0.88,Low,35.824246575342464,47.64,8
SEC-D30,900.0,36.6,0.54,47.9,0.381,Moderate,10305.1,Medium,0.85,Low,35.74712328767123,47.54,7
SEC-D31,900.0,36.9,0.59,57.2,0.376,Moderate,10305.1,Medium,0.82,Low,35.698493150684925,47.47,7
SEC-D32,900.0,37.1,0.6,59.2,0.249,Low,1530.9,Low,0.79,Low,34.47657534246575,45.85,0
SEC-D33,900.0,37.1,0.56,51.5,0.268,Low,2397.1,Low,0.76,Low,34.65986301369863,46.09,1
SEC-D34,900.0,37.1,0.57,53.4,0.275,Low,2397.1,Low,0.73,Low,34.72671232876713,46.18,1
SEC-D35,900.0,37.0,0.54,47.9,0.254,Low,499.7,Low,0.7,Low,34.52479452054794,45.91,0
SEC-D36,900.0,36.9,0.54,47.9,0.263,Low,499.7,Low,0.67,Low,34.612054794520546,46.03,1
SEC-D37,900.0,36.7,0.53,46.2,0.39,Moderate,8234.0,Medium,0.64,Low,35.83397260273973,47.65,8
SEC-D38,900.0,35.9,0.53,46.2,0.401,Moderate,8234.0,Medium,0.61,Low,35.93945205479452,47.79,9
SEC-D39,900.0,35.6,0.57,53.4,0.294,Low,254.8,Low,0.58,Low,34.91,46.42,1
SEC-D40,900.0,35.4,0.51,42.8,0.447,Moderate,9375.8,Medium,0.55,Low,36.38178082191781,48.38,15
SEC-D41,900.0,35.3,0.39,25.0,0.463,Moderate,9375.8,Medium,0.52,Low,36.53630136986302,48.59,17
SEC-D42,900.0,35.6,0.41,27.6,0.436,Moderate,6461.7,Medium,0.49,Low,36.276849315068496,48.24,15
SEC-D43,900.0,35.7,0.49,39.5,0.456,Moderate,6461.7,Medium,0.46,Low,36.46876712328767,48.5,16
SEC-D44,900.0,36.0,0.49,39.5,0.542,Moderate,10648.5,Medium,0.43,Low,37.296301369863016,49.6,19
SEC-D45,900.0,36.2,0.38,23.7,0.566,Moderate,10648.5,Medium,0.4,Low,37.52767123287671,49.9,20
SEC-D46,900.0,36.5,0.38,23.7,0.564,Moderate,8886.6,Medium,0.37,Low,37.508630136986305,49.88,20
SEC-D47,900.0,36.6,0.34,19.0,0.582,Moderate,8886.6,Medium,0.34,Low,37.68123287671233,50.11,21
SEC-D48,900.0,36.8,0.47,36.3,0.616,Moderate,11481.1,Medium,0.31,Low,38.00890410958904,50.54,25
SEC-D49,900.0,37.0,0.3,14.8,0.775,High,23914.6,High,0.28,Medium,39.538630136986306,52.58,39
SEC-D50,900.0,37.1,0.28,12.9,0.742,High,23914.6,High,0.25,Medium,39.220821917808216,52.16,35
SEC-D51,900.0,37.2,0.3,14.8,0.545,Moderate,13101.7,Medium,0.22,Medium,37.3254794520548,49.63,20
SEC-D52,900.0,37.3,0.34,19.0,0.532,Moderate,13101.7,Medium,0.19,Medium,37.20041095890411,49.47,19
SEC-D53,900.0,37.3,0.35,20.1,0.715,High,24912.8,High,0.16,Medium,38.96095890410959,51.81,34
